"ORIGINAL_ITEM_TEXT","FIDO","FIDO_DESCRIPTION","BRAND_ID","BRAND_NAME","BUSINESS_ID","BUSINESS_NAME","CATEGORY_ID","CATEGORY_NAME","CATEGORY_ID_HIERARCHY","CATEGORY_NAME_HIERARCHY"
"1 pack pearson nut roll","2c2797cb-b370-42d6-b7f8-24cb9f7f4e18","Nut Roll","cu04ar7kgvjd4tjpb45g","Pearson's","67802ce773ea131f32522d7e","Pearson Candy Company, LLC","f8e83e63-a850-4344-b4ef-c5ea190e0542","Covered Nuts","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.f8e83e63a8504344b4efc5ea190e0542","Snacks > Nuts & Seeds > Covered Nuts"
"nice ii alds 5oz","d468c163-2909-4ee0-9a8d-925eb5149659","Nice Chocolate Covered Almonds Dark Chocolate - 5 Oz","cnj0bukk3a5conoeqkv0","Nice!","6238c867230f103f78a112f8","Walgreens","f8e83e63-a850-4344-b4ef-c5ea190e0542","Covered Nuts","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.f8e83e63a8504344b4efc5ea190e0542","Snacks > Nuts & Seeds > Covered Nuts"
"Cilantro (1 each)","b6243c6b-9a35-403b-83e8-5a3c00f95e8d","CILANTRO, 1 LB","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","2c6d7564-742a-4f87-91f7-c7758b434dad","Cilantro","f293aee6b60d42709f297c5f6109fcf3.9729f0e8d34940ad869c8a5a6dbb8542.2c6d7564742a4f8791f7c7758b434dad","Restaurant > Toppings & Fillings > Cilantro"
"80z titebond it wood glu","32f8f2cb-cee3-4e07-9c9e-432f227a05e7","Titebond-8 Oz Translucent Wood Glue","cq2mckvkgvjd7veh1kdg","TITEBOND","6682d91a3dfa70bb100ab05c","FRANKLIN INTERNATIONAL","15f14b01-6fc6-4cdd-9b24-8d78e48fdb2a","Hardware Glue & Adhesives","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.07db14e8957741aaa7c138f839e26d8c.15f14b016fc64cdd9b248d78e48fdb2a","Home & Garden > Hardware > Building Consumables > Hardware Glue & Adhesives"
"INFINITIPRO BY CONAIR 1 3/4-inch Curling Iron, 1 3/4 inch barrel produces voluminous curls for use on medium and long hair, CD1009","b83d8300-e616-4caf-ab69-ec140ebb375e","Infinitipro By Conair Tourmaline 1-inch Ceramic Curling Iron",,,,,"347fa24e-a515-4627-ae94-87c4fe358881","Nailers & Staplers","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.0e8a7329b8eb4464a34ef27688a83d17.347fa24ea5154627ae9487c4fe358881","Home & Garden > Hardware > Tools > Nailers & Staplers"
"kobalt steel hdl phd (+41","50d9229e-8b3e-41f9-b869-a1dfde989cfb","Heavy Duty 41-In W X 22.68-In H X 20-In D 4-Drawer Steel Tool Chest (Black)","ctdhbbvkgvjd363thhn0","Kobalt","6663477240c0f6fd71dfceaa","Lowe's Companies, Inc","202db7ea-8451-4780-9476-2d21fc86c53b","Tool Storage & Organization","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.349cebf743374e9199ef9e51df7f1727.202db7ea8451478094762d21fc86c53b","Home & Garden > Hardware > Hardware Accessories > Tool Storage & Organization"
"kobalt fgl hol bow rakel","d871467f-6e1f-4538-9bd0-ade382f1b4ba","General Construction Canvas Tool Belt","ctdhbbvkgvjd363thhn0","Kobalt","6663477240c0f6fd71dfceaa","Lowe's Companies, Inc","202db7ea-8451-4780-9476-2d21fc86c53b","Tool Storage & Organization","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.349cebf743374e9199ef9e51df7f1727.202db7ea8451478094762d21fc86c53b","Home & Garden > Hardware > Hardware Accessories > Tool Storage & Organization"
"Pro Grade Paint Roller Kit, Brush & Roller,10 Piece Set, Wall Painting Naps for Professionals & Homeowners - All Paints & Stains, Washable, Reusable, Easy to Clean, Superior Absorbency.","4a723626-933f-49a1-9266-8dd254570321","Pro Grade Paint Roller Tray Kit Plastic Paint Tray With Paint Brushes And Rollers 10-Piece Set","cq2n0i7kgvjd7vduh0bg","PRO GRADE","6682d8a9f570a2f91a239585","PRO GRADE SUPPLIES","652b7489-7269-40b3-a0f7-21636678c092","Paint Tools & Accessories","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.0e8a7329b8eb4464a34ef27688a83d17.652b7489726940b3a0f721636678c092","Home & Garden > Hardware > Tools > Paint Tools & Accessories"
"HDX DRAIN & SINK WOOD-HANDLE PLUNGER","2a281a3f-c664-4dd0-bc4e-0a0b7468381e","Hdx Sink And Drain Plunger","cq2m9e7kgvjd7u3cbio0","HDX","6682d7dfabae1bfef979202c","HDX Corporation","ddfecea6-31a2-4fbe-bb0f-1146a341d859","Plungers","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.0e8a7329b8eb4464a34ef27688a83d17.ddfecea631a24fbebb0f1146a341d859","Home & Garden > Hardware > Tools > Plungers"
"60lb,sakrete 60lb sakrete concrete mix","b178d2dc-3b58-40f3-9ec1-256b91523ef9","Sakrete High-strength 60-lb Concrete Mix","cq2n0pfkgvjd7votuifg","SAKRETE","6682d8cdf570a2f91a239594","BONSAL AMERICA","205c46a4-ecfe-47be-95c0-18819d4ff1af","Cement, Mortar & Concrete Mixes","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230.07db14e8957741aaa7c138f839e26d8c.d979790872ee4c3f82e379ce9dec45b8.205c46a4ecfe47be95c018819d4ff1af","Home & Garden > Hardware > Building Consumables > Masonry Consumables > Cement, Mortar & Concrete Mixes"
"brillo estracell heavy duty 2ot","a2b94466-5c07-49bd-abf9-c8d6f4b9a0a0","BRILLO-HARDWARE","ckri1da7fhpcom5ni0tg","Brillo","65313df04b40fa68a76b928c","ARMALY BRANDS INC","3d78f4a4-ecf4-4834-8719-5fc729b1c230","Hardware","f11f72d27b3e4adb818ff7983cddc5dd.3d78f4a4ecf4483487195fc729b1c230","Home & Garden > Hardware"
"perd grn trk 16z","12a158c9-9846-462c-9c6c-2cebb3157eca","PERDUE GROUND CHICKEN","628e2bf9ef8b0240a3111411","Perdue","628e2bb5ef8b0240a3111410","Perdue","714bf36d-0755-4dc9-ab63-ab836fa9f3eb","Fresh Ground Chicken","5301258cf7d2474cb03341f390b06df2.a3115df70c434ab0871ff675b4d9f7e5.714bf36d07554dc9ab63ab836fa9f3eb","Meat & Seafood > Fresh Chicken > Fresh Ground Chicken"
"npr nat ground chkn","51abb252-0ca7-496c-a866-b99185188525","Nature's Promise Ground Chicken Free From All Natural","cjoaao17msfcoktpj63g","Nature's Promise","6392543e30239a07c0e8aaae","Ahold Delhaize","714bf36d-0755-4dc9-ab63-ab836fa9f3eb","Fresh Ground Chicken","5301258cf7d2474cb03341f390b06df2.a3115df70c434ab0871ff675b4d9f7e5.714bf36d07554dc9ab63ab836fa9f3eb","Meat & Seafood > Fresh Chicken > Fresh Ground Chicken"
"kret sngles amerc","21a33fde-808d-4a8f-88b3-3d3d3dd0343f","Kraft SINGLES","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","58016d37-29a2-4919-8c1d-6ec40b73f176","Processed Sliced Cheese","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.33c6b84afc1040b89147bbd8ca5f6086.58016d3729a249198c1d6ec40b73f176","Dairy > Cheese > Sliced Cheese > Processed Sliced Cheese"
"kraft singl","21a33fde-808d-4a8f-88b3-3d3d3dd0343f","Kraft SINGLES","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","58016d37-29a2-4919-8c1d-6ec40b73f176","Processed Sliced Cheese","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.33c6b84afc1040b89147bbd8ca5f6086.58016d3729a249198c1d6ec40b73f176","Dairy > Cheese > Sliced Cheese > Processed Sliced Cheese"
"kret am sgl tel iws","21a33fde-808d-4a8f-88b3-3d3d3dd0343f","Kraft SINGLES","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","58016d37-29a2-4919-8c1d-6ec40b73f176","Processed Sliced Cheese","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.33c6b84afc1040b89147bbd8ca5f6086.58016d3729a249198c1d6ec40b73f176","Dairy > Cheese > Sliced Cheese > Processed Sliced Cheese"
"kraft american singles 16s","1d6082a5-942c-4560-82e0-8308fcf7720f","American Cheese Slices - 16 Ct","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","58016d37-29a2-4919-8c1d-6ec40b73f176","Processed Sliced Cheese","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.33c6b84afc1040b89147bbd8ca5f6086.58016d3729a249198c1d6ec40b73f176","Dairy > Cheese > Sliced Cheese > Processed Sliced Cheese"
"sarg strng chse 12","cf148166-4dd4-46e1-84c7-fa6f4b2d2da8","Sargento STRING OR STICK CHEESE 12 PACK OR SMALLER","5fda7a462455c9689e43fc46","Sargento","5e7cf838f221c312e698a628","Sargento","e7138926-18ee-49a4-8a78-8f8b7eb0fe19","Individually Packaged Cheese Snacks","4b14a562d5674e408042561f4556fd4c.0619fda2db1e42c487ef457ae91fca72.3a8eef24a7a64831b4b6d87dfb96ce30.e713892618ee49a48a788f8b7eb0fe19","Dairy > Cheese > Cheese Snacks > Individually Packaged Cheese Snacks"
"Tostitos Creamy Spinach Dip 15 oz","bb503f13-53d0-49d7-9d12-242f947a5cd4","Tostitos Creamy Spinach Dip - 15oz","585a972de4b03e62d1ce0e96","Tostitos","5332f5fbe4b03c9a25efd0ba","Pepsico","2fd61fb8-d894-4708-ac02-4357ecdc4c3c","Other Dips","e79009b2dadc47299361705972daca86.451e3832bc4c4dd3bbbb5e33d134a765.2fd61fb8d8944708ac024357ecdc4c3c","Snacks > Dips & Salsa > Other Dips"
"late jul rtilla chi j","3bed036a-37a9-4ca6-a046-974e3bb52047","Late July Organic Chia & Quinoa Crackers","5afda201e4b0c11cfecd49f7","Late July","5a734034e4b0d58f376be874","Campbell Soup Company","2f31e60b-c85d-41b9-9916-35c8ba91eb5b","Other Crackers","e79009b2dadc47299361705972daca86.6c9b520a9049417a84877053b9d2d8f8.2f31e60bc85d41b9991635c8ba91eb5b","Snacks > Crackers > Other Crackers"
"dux ducalecrackers 10.37 o","4900e7a6-e198-4175-8e6d-48c55aa93fce","Ducales Crackers - 10.37 Oz","cq2m8j7kgvjd7votud90","DUX","6682d78aed5a5dc43348710f","CORDIALSA USA INC","2f31e60b-c85d-41b9-9916-35c8ba91eb5b","Other Crackers","e79009b2dadc47299361705972daca86.6c9b520a9049417a84877053b9d2d8f8.2f31e60bc85d41b9991635c8ba91eb5b","Snacks > Crackers > Other Crackers"
"crmstr avo tsi gua","2421348b-87b4-4495-b7ac-57e4c523ee97","Crunchmaster AVOCADO TOAST","62d16b1725b7d901611d3fc0","Crunchmaster","62d1689025b7d901611d3fbf","TH Foods","2f31e60b-c85d-41b9-9916-35c8ba91eb5b","Other Crackers","e79009b2dadc47299361705972daca86.6c9b520a9049417a84877053b9d2d8f8.2f31e60bc85d41b9991635c8ba91eb5b","Snacks > Crackers > Other Crackers"
"cm original water cracker","58c262cc-6c82-4f67-bc45-4f57a444c68f","Original Water Crackers","cq2mujnkgvjd7v6k33og","CULINARY CIRCLE","61a67e99f9b9e263c1aac1a6","BJ's Wholesale Club","2f31e60b-c85d-41b9-9916-35c8ba91eb5b","Other Crackers","e79009b2dadc47299361705972daca86.6c9b520a9049417a84877053b9d2d8f8.2f31e60bc85d41b9991635c8ba91eb5b","Snacks > Crackers > Other Crackers"
"blue diam nut 1","4bad0553-2223-4aa1-891d-d2c11d20d7e8","Blue Diamond Nut & Rice Cracker Snacks","clb39gogv20sonjfp57g","Nut-Thins","60a2d796e50345759644c50d","Blue Diamond Growers","2f31e60b-c85d-41b9-9916-35c8ba91eb5b","Other Crackers","e79009b2dadc47299361705972daca86.6c9b520a9049417a84877053b9d2d8f8.2f31e60bc85d41b9991635c8ba91eb5b","Snacks > Crackers > Other Crackers"
"nab swt var cki 10pk","fd19182c-24ee-468c-af23-2dbce06866f7","Nabisco Cookie Variety Pack - 10 Count","ck08i325ip7sold0vo00","Nabisco","63600764f5f7cc631dcfa0ef","Mondelēz International","76fdb889-1ac6-40f8-8bbd-350e2b22dea6","Variety Snack Packs","e79009b2dadc47299361705972daca86.76fdb8891ac640f88bbd350e2b22dea6","Snacks > Variety Snack Packs"
"Frito-Lay Snacks Family Fun Mix Variety Pack - 18ct","91188a54-b155-4982-b853-3d56dc242e6b","Frito-lay Family Fun Mix Variety Pack Box 18ct","6010465f2455c904d4b69d66","Frito-Lay","5332f5fbe4b03c9a25efd0ba","Pepsico","76fdb889-1ac6-40f8-8bbd-350e2b22dea6","Variety Snack Packs","e79009b2dadc47299361705972daca86.76fdb8891ac640f88bbd350e2b22dea6","Snacks > Variety Snack Packs"
"Frito-Lay Snacks Family Fun Mix Variety Pack - 18ct","91188a54-b155-4982-b853-3d56dc242e6b","Frito-lay Family Fun Mix Variety Pack Box 18ct","6010465f2455c904d4b69d66","Frito-Lay","5332f5fbe4b03c9a25efd0ba","Pepsico","76fdb889-1ac6-40f8-8bbd-350e2b22dea6","Variety Snack Packs","e79009b2dadc47299361705972daca86.76fdb8891ac640f88bbd350e2b22dea6","Snacks > Variety Snack Packs"
"fl baked mix 18ct","edcd195f-be65-4d92-9274-d2b74be4a1a1","Frito Lay Baked And Popped Mix Variety - 14.25 Oz - 18 Count","6010465f2455c904d4b69d66","Frito-Lay","5332f5fbe4b03c9a25efd0ba","Pepsico","76fdb889-1ac6-40f8-8bbd-350e2b22dea6","Variety Snack Packs","e79009b2dadc47299361705972daca86.76fdb8891ac640f88bbd350e2b22dea6","Snacks > Variety Snack Packs"
"18ct mix chips","b7a6d0ef-e271-4f72-8e3d-5c9a13613e40","Frito Lay Lays Variety Mix - 18 Count","6010465f2455c904d4b69d66","Frito-Lay","5332f5fbe4b03c9a25efd0ba","Pepsico","76fdb889-1ac6-40f8-8bbd-350e2b22dea6","Variety Snack Packs","e79009b2dadc47299361705972daca86.76fdb8891ac640f88bbd350e2b22dea6","Snacks > Variety Snack Packs"
"carnation evap mlk","bd6b8899-58ab-4e04-a6a2-4e788e28ea51","Carnation Evaporated Milk","cjocg817msfcokli9fgg","Carnation","61dc504a5806c5140572e822","Nestle","f1cf62bb-ab9e-4766-99ed-9c494300c2a8","Evaporated Milk","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.89cecf03ca8440819d59cf305e77555c.f1cf62bbab9e476699ed9c494300c2a8","Pantry > Cooking & Baking > Baking Ingredients > Evaporated Milk"
"carn lf evap milk","bd6b8899-58ab-4e04-a6a2-4e788e28ea51","Carnation Evaporated Milk","cjocg817msfcokli9fgg","Carnation","61dc504a5806c5140572e822","Nestle","f1cf62bb-ab9e-4766-99ed-9c494300c2a8","Evaporated Milk","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.89cecf03ca8440819d59cf305e77555c.f1cf62bbab9e476699ed9c494300c2a8","Pantry > Cooking & Baking > Baking Ingredients > Evaporated Milk"
"goya coconut milk hcf 2% milk","74041d22-3dee-4069-b450-89496196880c","Regular Coconut Milk 1/4 Plt","ce93b069tbvt2klqufeg","GOYA","6392332ea63c26dfc576d400","Goya Foods","f1cf62bb-ab9e-4766-99ed-9c494300c2a8","Evaporated Milk","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.89cecf03ca8440819d59cf305e77555c.f1cf62bbab9e476699ed9c494300c2a8","Pantry > Cooking & Baking > Baking Ingredients > Evaporated Milk"
"Great Value Original Syrup (24 fl oz)","b37149f5-d59e-486e-b9a1-fca535ea1a42","Great Value Original Syrup-24 Oz","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","e596725b-c40a-44f2-94eb-042464e90f8b","Pancake & Waffle Syrup","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.775fd24edb9d419cb131fdad27ebc20b.e596725bc40a44f294eb042464e90f8b","Pantry > Cooking & Baking > Sugars & Sweeteners > Pancake & Waffle Syrup"
"pmc btr syrp 24z","75d1a3c0-7dc9-489c-b147-7e9aa57277ab","Pearl Milling Company Butter Rich Syrup - 24 Oz","cdpearjdpeqd2o6dg2fg","Pearl Milling Company","5332f5fbe4b03c9a25efd0ba","Pepsico","e596725b-c40a-44f2-94eb-042464e90f8b","Pancake & Waffle Syrup","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.775fd24edb9d419cb131fdad27ebc20b.e596725bc40a44f294eb042464e90f8b","Pantry > Cooking & Baking > Sugars & Sweeteners > Pancake & Waffle Syrup"
"Mrs. Butterworth's Original Thick and Rich Pancake Syrup, Maple Flavored Syrup for Pancakes, Waffles and Breakfast Food, 24 Fl Oz Bottle","a8519fe4-004e-4647-996d-d5a082369e3b","Mrs Butterworths Original Thick And Rich Pancake Syrup - 24 Oz","cj5auj17msfcomdpcllg","Mrs. Butterworth's","5e825d64f221c312e698a62a","ConAgra","e596725b-c40a-44f2-94eb-042464e90f8b","Pancake & Waffle Syrup","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.775fd24edb9d419cb131fdad27ebc20b.e596725bc40a44f294eb042464e90f8b","Pantry > Cooking & Baking > Sugars & Sweeteners > Pancake & Waffle Syrup"
"gv pepj 16z","1ca1bc41-5167-49f7-b179-49d282cb20e8","Great Value Chopped Pecans-16 Oz","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","a07952f2-dd53-4de1-bcc0-7ecfc3c53df2","Snack Seeds","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.a07952f2dd534de1bcc07ecfc3c53df2","Snacks > Nuts & Seeds > Snack Seeds"
"bigs seed taco bell sunf","5d03043f-3cba-4e2d-a892-aacb1d23a5d6","Bigs Taco Bell Taco Supreme Sunflower Seeds","5f4e49702455c929365b5fe0","BIGS","5e825d64f221c312e698a62a","ConAgra","a07952f2-dd53-4de1-bcc0-7ecfc3c53df2","Snack Seeds","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.a07952f2dd534de1bcc07ecfc3c53df2","Snacks > Nuts & Seeds > Snack Seeds"
"DAVID Roasted and Salted Sunflower Seeds, Original Flavor, 1.75oz. (Pack of 24)","265e0ca9-3220-4fd6-a257-06b0fcf64beb","David Original Sunflower Seeds - 1.75 Oz - 24 Count","5f4e4c18ac99f03f183c8e0c","DAVID Seeds","5e825d64f221c312e698a62a","ConAgra","a07952f2-dd53-4de1-bcc0-7ecfc3c53df2","Snack Seeds","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.a07952f2dd534de1bcc07ecfc3c53df2","Snacks > Nuts & Seeds > Snack Seeds"
"wondereul pistachtos 1.25z","d1c75fd1-7363-4f8b-8b34-02a4b5863e71","Wonderful Snack Seeds","ckaro3q5ip7somoehkhg","Wonderful Pistachios","6515bbb9795e0582ddb6a5ed","The Wonderful Co.","a07952f2-dd53-4de1-bcc0-7ecfc3c53df2","Snack Seeds","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.a07952f2dd534de1bcc07ecfc3c53df2","Snacks > Nuts & Seeds > Snack Seeds"
"wonderful no shell pstchs .75z","d1c75fd1-7363-4f8b-8b34-02a4b5863e71","Wonderful Snack Seeds","ckaro3q5ip7somoehkhg","Wonderful Pistachios","6515bbb9795e0582ddb6a5ed","The Wonderful Co.","a07952f2-dd53-4de1-bcc0-7ecfc3c53df2","Snack Seeds","e79009b2dadc47299361705972daca86.e27d28fb5e4849b693733a92246c2f87.a07952f2dd534de1bcc07ecfc3c53df2","Snacks > Nuts & Seeds > Snack Seeds"
"nim n uc applewood smoked","d620a5e3-c6b1-4a26-96c8-1a3d5de28aad","Niman Ranch Apple Wood Smoked Bacon Sliced Refrigerated 12 Oz","cleh50sqhg1sokm353rg","Niman Ranch","628e2bb5ef8b0240a3111410","Perdue","1e54aa92-dd8e-44d0-b797-d8115f666915","Other Meats Bacon","5301258cf7d2474cb03341f390b06df2.691afcc7f0224c13943af63f4d32f607.1e54aa92dd8e44d0b797d8115f666915","Meat & Seafood > Fresh Bacon > Other Meats Bacon"
"Greenfield Natural* Meat Co. Smoked Turkey & Cheese Lunch Kit (2.9 oz)","7a29680d-04fd-4266-a7ac-496c057bdf03","Greenfield Natural Meat Co Smoked Turkey & Cheese Snack Box - 2.9 Oz","cmokejck3a5coqvid6o0","Greenfield Natural Meat Co.","65b146c7eb0b54ee413829e4","Maple Leaf Foods Inc.","b12a9de4-7a2a-4d9d-9cf2-1ffa6d200f1f","Prepared Snack Pack","bab7b2d2d18140da9e7bf88524536054.397f9b4151964e1996e1e8783201b375.b12a9de47a2a4d9d9cf21ffa6d200f1f","Deli & Bakery > Prepared Meals > Prepared Snack Pack"
"om lnch tky/amr 5p","b7f48c6c-9f85-4092-a845-a9d3029f874a","OSCAR MAYER LUNCHABLES LUNCH COMBINATIONS - TURKEY & AMERICAN 1.00-CT","57ebc15fe4b0ac389136a342","Lunchables","559c2234e4b06aca36af13c6","KraftHeinz","b12a9de4-7a2a-4d9d-9cf2-1ffa6d200f1f","Prepared Snack Pack","bab7b2d2d18140da9e7bf88524536054.397f9b4151964e1996e1e8783201b375.b12a9de47a2a4d9d9cf21ffa6d200f1f","Deli & Bakery > Prepared Meals > Prepared Snack Pack"
"Armour Lunch Makers Chicken Cracker Crunchers, 2.6 oz","716748d3-0845-44f5-8703-07f775acb722","Armour Lunchmakers Cracker Crunchers Turkey & American Cheese - 2.44 Oz","ckoj2aa7fhpd72o0v2bg","Armour Meats","5935a63ee4b0acacb4dcde8a","Smithfield Foods","b12a9de4-7a2a-4d9d-9cf2-1ffa6d200f1f","Prepared Snack Pack","bab7b2d2d18140da9e7bf88524536054.397f9b4151964e1996e1e8783201b375.b12a9de47a2a4d9d9cf21ffa6d200f1f","Deli & Bakery > Prepared Meals > Prepared Snack Pack"
"fonseca ruby port nv750ml","18d5d379-efcd-4cbf-b35d-a717b407ca6a","Fonseca Ruby Porto Portugal 1-ct 0.75","cq2mv07kgvjcdnsnfc2g","FONSECA","6682d769614de148508b7783","KITTRICH CORPORATION","b4c28b40-578d-4864-a638-0d04a4a6640e","Other Red Wines","6da2ba911f42444fbbd072168cd5135e.ca1c0f4d3efc4978835769862996f416.93d90e24db8641659b1729bf142c9432.b4c28b40578d4864a6380d04a4a6640e","Alcohol > Wine > Red Wine > Other Red Wines"
"money order fee","9befd6a7-0e4f-4c21-b78c-c14df737a9d7","Money Order Fee","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","5232f46d-ea31-4c92-ac2d-915b41c1e4c4","Money Order","33df93087f154f41a66037eff4748235.5232f46dea314c92ac2d915b41c1e4c4","Fees > Money Order"
"heineken 0.0 12pk btl","634a7a7e-8ff2-45c7-b555-52bc24907464","Heineken 0.0 - 12oz Bottle","ck4ddba5ip7somse4520","Heineken","6508d5f7caf00c0824f50d53","The Heineken Company USA","bddc7ef2-44b9-41a0-a831-6c24746bd42f","Non-Mexican Style Imported Lager","6da2ba911f42444fbbd072168cd5135e.a3ef48992bd24cacbb31a46ef1169c8c.5e180f73d8a94cecbb88126704deec19.dc4684ed37294e77b1b373a616baf476.bddc7ef244b941a0a8316c24746bd42f","Alcohol > Beer > Lager > Imported Lager > Non-Mexican Style Imported Lager"
"deluxe slant tweezer","d90e3013-d553-40be-b2ae-1ffb8354ef39","Tweezerman Deluxe Cosmetic Sharpener","cjod7rh7msfcoqdhm8mg","Tweezerman","67802d17b342d6476dc20b13","Tweezerman International, Inc.","b32daa6f-b472-4c6f-9966-17de6c133715","Eyeliner Pencil Sharpener","7daced086b1e4be3923133ee60e810a7.16b4529345ba4121bc5c605c7fa3c510.7a380952d29f46fb9d034d8d6441cca6.b32daa6fb4724c6f996617de6c133715","Beauty > Cosmetic Tools > Makeup Tools > Eyeliner Pencil Sharpener"
"hs old spice 2n1 12.5","5babcbb5-2d38-4245-8ece-9964b6efbd2c","Head And Shoulders Old Spice Pure Sport Anti-dandruff 2 In 1 Shampoo And Conditioner - 12.5 Fl Oz","cj1damuugomcol2r4jdg","Head & Shoulders","638fa3996cb443bf6ffdfb07","Procter & Gamble","3d80d345-fd17-4db4-8587-a2c826e6654d","Shampoo & Conditioner Combinations","4846eb89111f4e099ffdb36167cf7a72.e9535290dc9645bebd4a6e687880a059.3d80d345fd174db48587a2c826e6654d","Health & Wellness > Hair Care > Shampoo & Conditioner Combinations"
"lotto online sales","c59e8b29-5762-4147-b01c-2f71ab15a0dd","Lotto","61804027aea2ce12d917e83c","Casey's General Store","61096941df0dc140f5cc6653","Casey's General Store","bae8c0cf-5de9-4904-b69c-487a9e6e1aed","Lottery Tickets","f81d706452da4bd798eb7a14be267720.bae8c0cf5de94904b69c487a9e6e1aed","Mature > Lottery Tickets"
"jumex strawberry banana 31.98z","a77a89c5-8361-40f3-b5ee-84245851d912","Jumex Nectar Strawberry Banana Peach","cq2m9rvkgvjd7u43nk0g","JUMEX","6682d80df570a2f91a239544","EMPACADORA DE FRUTAS Y JUGOS","face30ea-36c3-4274-a361-a4434de405f5","Fresh Nectarines","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.face30ea36c34274a361a4434de405f5","Produce > Fresh Fruits > Fresh Nectarines"
"1 jumex tetra pineapple 64oz","cc801fda-7789-494e-abbc-a1473e8b36dd","Jumex Fruit Nectar Pineapple Nectar 64 Fluid Ounce","cq2m9rvkgvjd7u43nk0g","JUMEX","6682d80df570a2f91a239544","EMPACADORA DE FRUTAS Y JUGOS","face30ea-36c3-4274-a361-a4434de405f5","Fresh Nectarines","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.face30ea36c34274a361a4434de405f5","Produce > Fresh Fruits > Fresh Nectarines"
"Lucerne Buttermilk, Cultured, Reduced Fat, 1.5% Milkfat (32 fl oz)","9e6fda69-0560-4389-b4ff-0ebc8a7d85c1","Lucerne Buttermilk Cultured Reduced Fat 1.5% - Pint","cq2mvrfkgvjce8s0rsk0","Lucerne","5fc90c54ac99f076f08267c2","Albertsons Companies","5549aee6-b9ad-4c84-a678-2b70eda9b354","Buttermilk","4b14a562d5674e408042561f4556fd4c.3a7671435a9b4244893be370b9c27eda.5549aee6b9ad4c84a6782b70eda9b354","Dairy > Cream > Buttermilk"
